sample_id,source_name,pattern,curve_id,load_case,deployment,source_stiff,curve_final_stiff,rel_stiff_error,secant_stiff_cv,secant_change_ratio,max_linearity_error,force_final,expected_final_load,disp_final,disp_min,disp_max
miura_00020,miura,1,4,axial,0.6,73728.7393389353,84989.2081654865,0.15272835162400078,0.04110659291524061,0.15106360016217568,0.13249292550914718,1105.93109008403,1105.93109008403,0.0130126061173628,0.0001872292155618,0.0130126061173628
miura_00020,miura,1,5,axial,0.9,449543.820057943,681280.8475939804,0.5154937454287952,0.11616585314666808,0.5044826827140034,0.34014904184440625,6743.15730086914,6743.15730086914,0.0098977643723339,0.000186137688697,0.0098977643723339
miura_00021,miura,1,0,bending,0.3,101202.266140132,63787.23889179397,0.3697054292888112,0.13862508817883046,0.3697574784315658,0.5865597554991732,1518.03399210198,1518.03399210198,0.0237983963324876,0.0001874845164234,0.0237983963324876
miura_00021,miura,1,1,bending,0.6,29074.4950013646,28897.232448942977,0.006096840286075612,0.0020378370801590402,0.006131856358955079,0.006134239766206639,436.117425020469,436.117425020469,0.0150920135964931,0.0001874933942119,0.0150920135964931
miura_00021,miura,1,2,bending,0.9,11986.3693522246,12131.964892781176,0.012146759062580928,0.003569296487704898,0.0121741264799069,0.012000985977400031,179.795540283369,179.795540283369,0.014819985210339,0.000187505069809,0.014819985210339
miura_00021,miura,1,3,axial,0.3,24028.419146629,25635.059743548634,0.06686418224667244,0.018811164105577018,0.06656997759025618,0.06267356553845999,360.426287199435,360.426287199435,0.0140598965169231,0.0001874482939122,0.0140598965169231
miura_00021,miura,1,4,axial,0.6,41217.4918368646,48322.422254233265,0.17237658335663372,0.046087938315955035,0.1708938098834747,0.14703175225754,618.262377552969,618.262377552969,0.0127945237161369,0.0001872628577454,0.0127945237161369
miura_00021,miura,1,5,axial,0.9,298338.298883899,540213.4503547607,0.8107412034449845,0.16213806938960973,0.789953630057356,0.4477399652156406,4475.07448325849,4475.07448325849,0.0082839005217654,0.0001853474726246,0.0082839005217654
miura_00022,miura,1,0,bending,0.3,107589.261936142,42732.29944014399,0.6028200336060758,0.2914054468120534,0.6026784424553138,1.5177503515073998,1613.83892904213,1613.83892904213,0.037766255272611,0.0001875668420943,0.037766255272611
miura_00022,miura,1,1,bending,0.6,33375.4445129431,31963.93911928843,0.04229173316649857,0.013173747461063132,0.04228271966424313,0.04415930678590566,500.631667694147,500.631667694146,0.0156623896017886,0.0001875017646623,0.0156623896017886
miura_00022,miura,1,2,bending,0.9,16954.0796155638,17047.386090602562,0.005503482179776079,0.0016440296714572854,0.0055028898245370605,0.005473359642519958,254.311194233457,254.311194233457,0.0149178996053622,0.0001874998895413,0.0149178996053622
miura_00022,miura,1,3,axial,0.3,11131.4414081084,11940.52261840087,0.07268431648960723,0.02062547833244212,0.07309156328779487,0.06775927956835323,166.971621121626,166.971621121626,0.0139836108064747,0.0001875711847591,0.0139836108064747
miura_00022,miura,1,4,axial,0.6,20898.3315868322,25246.287156404906,0.20805276016925217,0.0550331918715622,0.20734306662422042,0.17222158421301353,313.474973802483,313.474973802483,0.0124166762368048,0.0001873898495628,0.0124166762368048
miura_00022,miura,1,5,axial,0.9,223310.521979195,435761.52965898317,0.9513703420548245,0.17985017802386982,0.9246640192995788,0.4875396133432141,3349.65782968793,3349.65782968793,0.0076869057998518,0.000184933887659,0.0076869057998518
miura_00023,miura,1,0,bending,0.3,5526.55237626838,5666.7177302707105,0.02536216875537381,0.007611073476347732,0.025367336558831166,0.02473483957981344,82.8982856440257,82.8982856440257,0.0146289774063028,0.000187500944996,0.0146289774063028
miura_00023,miura,1,1,bending,0.6,1846.13551056583,1874.669370545473,0.015455994327793168,0.004702212090695569,0.015639135281918737,0.015220742616251563,27.6920326584874,27.6920326584874,0.0147716888607562,0.0001875338162649,0.0147716888607562
miura_00023,miura,1,2,bending,0.9,1372.36596090856,1382.481858061432,0.007371136738319235,0.002272511397483221,0.007563321069096407,0.007317200651773361,20.5854894136284,20.5854894136284,0.0148902419902234,0.0001875357708899,0.0148902419902234
miura_00023,miura,1,3,axial,0.3,18163.8426061622,19700.441108706225,0.0845965545871182,0.02327990544022037,0.08441028532581174,0.07799817750603326,272.457639092433,272.457639092433,0.0138300273374095,0.0001874677986378,0.0138300273374095
miura_00023,miura,1,4,axial,0.6,27655.3077837221,31186.310115324348,0.1276790104531252,0.03460937443363683,0.12683660804731023,0.11322283138161904,414.829616755831,414.829616755831,0.0133016575292757,0.0001873599331462,0.0133016575292757
miura_00023,miura,1,5,axial,0.9,97261.0482919767,133331.71523840292,0.3708644681490831,0.08967114043502449,0.36501334802620433,0.27053328521222647,1458.91572437965,1458.91572437965,0.0109420007218166,0.0001866997129924,0.0109420007218166
miura_00024,miura,1,0,bending,0.3,173250.608504096,116111.65269914927,0.32980522434122267,0.12042661899569448,0.32988280860302377,0.4921035441033333,2598.75912756144,2598.75912756144,0.02238155316155,0.0001874782942965,0.02238155316155
miura_00024,miura,1,1,bending,0.6,49251.1991534941,49110.51838212473,0.002856392814536986,0.001062112677703205,0.002898424292210655,0.0028645751664592716,738.767987302412,738.767987302411,0.0150429686274969,0.0001874920965225,0.0150429686274969
miura_00024,miura,1,2,bending,0.9,19981.3348899712,20216.26462413914,0.011757459422085679,0.003446655464982321,0.011742024873180767,0.011620828008326624,299.720023349568,299.720023349568,0.0148256875798751,0.0001874971396525,0.0148256875798751
miura_00024,miura,1,3,axial,0.3,47050.7681123706,50353.38858310224,0.07019270042189422,0.019614903767076856,0.06956897745016732,0.06558884245259998,705.761521685559,705.761521685559,0.014016167363211,0.0001873907224305,0.014016167363211
miura_00024,miura,1,4,axial,0.6,80615.6835385225,94542.00372566878,0.1727495144352592,0.046034590253494885,0.1707879609410996,0.14730299378418182,1209.23525307784,1209.23525307784,0.0127904550932373,0.0001871863854765,0.0127904550932373
miura_00024,miura,1,5,axial,0.9,567387.233319378,1008175.3270920707,0.776873478794995,0.15717357428089437,0.7567209269306872,0.4372137285327934,8510.80849979067,8510.80849979067,0.0084417940720081,0.0001853734538392,0.0084417940720081
miura_00025,miura,1,0,bending,0.3,9552.55990592778,9906.037563437158,0.03700344839397762,0.010912237321495205,0.03708855123898869,0.03568305240574214,143.288398588917,143.288398588917,0.0144647542139139,0.0001875153873967,0.0144647542139139
miura_00025,miura,1,1,bending,0.6,3350.98297250695,3408.4342448558755,0.017144602888251908,0.005164218864402214,0.01724923884009244,0.016855619977305752,50.2647445876042,50.2647445876042,0.0147471657003404,0.0001875192885465,0.0147471657003404
miura_00025,miura,1,2,bending,0.9,3013.49683339492,3027.085654783667,0.00450931994955448,0.0014093526617843547,0.004322893008077644,0.004489077263893351,45.2024525009238,45.2024525009238,0.0149326638410416,0.0001874652018644,0.0149326638410416
miura_00025,miura,1,3,axial,0.3,34490.0249440494,37722.31259385158,0.09371659356714526,0.025557710249642557,0.09282483177349654,0.08568635981053331,517.350374160741,517.350374160741,0.013714704602842,0.0001873471218803,0.013714704602842
miura_00025,miura,1,4,axial,0.6,56110.6798001442,65252.586056486114,0.16292631436481758,0.04309273010826572,0.16098141978326796,0.14010029040731337,841.660197002163,841.660197002163,0.0128984956438903,0.0001871864223214,0.0128984956438903
miura_00025,miura,1,5,axial,0.9,282367.852071375,439335.6297060516,0.5558981891288367,0.12296414180374263,0.5435313485079654,0.3572844245291459,4235.51778107062,4235.51778107062,0.0096407336320628,0.0001860096822963,0.0096407336320628
miura_00026,miura,1,0,bending,0.3,202129.511900792,178456.15469609058,0.11711974655299529,0.037715620908512826,0.11726236125156864,0.13265643454559983,3031.94267851188,3031.94267851188,0.016989846518184,0.000187469712477,0.016989846518184
miura_00026,miura,1,1,bending,0.6,73937.6682367225,74200.0999417008,0.0035493640959582897,0.0010683135438436754,0.00344654837086944,0.0035368106671622144,1109.06502355084,1109.06502355084,0.0149469478399926,0.000187480790234,0.0149469478399926
miura_00026,miura,1,2,bending,0.9,29478.1490153863,29910.605072533865,0.014670393888091143,0.004255062635068628,0.01460887030011282,0.01445828514999441,442.172235230795,442.172235230795,0.0147831257227501,0.0001874886311133,0.0147831257227501
miura_00026,miura,1,3,axial,0.3,63838.6984552913,68999.75583129839,0.0808452788181698,0.02214410947414539,0.0798077612554966,0.07479819767225947,957.580476829369,957.580476829369,0.0138780270349161,0.0001873200162902,0.0138780270349161
miura_00026,miura,1,4,axial,0.6,101100.353400143,114216.82087395783,0.12973710805838073,0.03515749007193016,0.12818179462183577,0.11483831692609704,1516.50530100214,1516.50530100214,0.0132774252461085,0.0001872418680264,0.0132774252461085
miura_00026,miura,1,5,axial,0.9,416933.196894057,585898.1643199233,0.40525669024335426,0.09635690921271298,0.3977520388533986,0.2883862379428873,6253.99795341086,6253.99795341085,0.0106742064308567,0.0001864986725234,0.0106742064308567
miura_00027,miura,1,0,bending,0.3,62078.7349412413,53207.79175952581,0.14289825960712643,0.04688643408192537,0.1428366629990545,0.16672263381664065,931.181024118619,931.181024118619,0.0175008395072496,0.0001875134749044,0.0175008395072496
miura_00027,miura,1,1,bending,0.6,19519.4547285019,19617.602428570335,0.005028198862805432,0.0015162220435657639,0.0050288583183550895,0.005003042569845183,292.791820927528,292.791820927528,0.0149249543614523,0.0001875001230293,0.0149249543614523
miura_00027,miura,1,2,bending,0.9,10386.6925361105,10458.32381013249,0.006896446946220368,0.002069474362155304,0.006900863910946464,0.0068492117209634435,155.800388041657,155.800388041657,0.0148972618241855,0.0001875008225085,0.0148972618241855
miura_00027,miura,1,3,axial,0.3,35105.3981594662,37726.439849059214,0.07466206985281697,0.020706653114215753,0.07403500424790854,0.06947492793064014,526.580972391993,526.580972391993,0.0139578760810404,0.0001873905936999,0.0139578760810404
miura_00027,miura,1,4,axial,0.6,56817.9182920217,65382.08856984322,0.15073009598495074,0.040497194711561366,0.14915614556574353,0.13098648980405392,852.268774380326,852.268774380325,0.0130352026529392,0.0001872435404665,0.0130352026529392
miura_00027,miura,1,5,axial,0.9,293561.073502415,469418.75960982643,0.5990497446043873,0.13084349793012465,0.5860872185864763,0.3746285858996807,4403.41610253623,4403.41610253622,0.0093805712115048,0.0001859800512701,0.0093805712115048
miura_00028,miura,1,0,bending,0.3,53007.0909098923,30082.82419259587,0.4324754730695522,0.17402535724529467,0.4325041156737506,0.7620383834486745,795.106363648384,795.106363648384,0.0264305757517301,0.0001874905369935,0.0264305757517301
miura_00028,miura,1,1,bending,0.6,17053.3497883544,16865.355134628462,0.011023913545379717,0.0035008728923917034,0.01102707375121359,0.011146794848093224,255.800246825316,255.800246825316,0.0151672019227214,0.0001874994008565,0.0151672019227214
miura_00028,miura,1,2,bending,0.9,11138.4355429976,11203.294591636126,0.005822994476033082,0.0017678764664668537,0.005820161842447602,0.005789283510133307,167.076533144964,167.076533144964,0.014913160747348,0.000187499471956,0.014913160747348
miura_00028,miura,1,3,axial,0.3,10738.3525915015,11538.648322056319,0.07452686282514,0.02114271875785487,0.07500252373408878,0.06935784055616297,161.075288872523,161.075288872522,0.0139596323916576,0.0001875830006429,0.0139596323916576
miura_00028,miura,1,4,axial,0.6,19422.4545992153,23426.347259938597,0.20614761333436513,0.05460806533773011,0.2056207466253861,0.17091408303207195,291.336818988229,291.336818988229,0.0124362887545189,0.0001874180966684,0.0124362887545189
miura_00028,miura,1,5,axial,0.9,212056.185547566,453867.5442597729,1.1403174026157636,0.20212637841102596,1.1055631510241954,0.5327795780299399,3180.84278321349,3180.84278321349,0.0070083063295509,0.0001844553944824,0.0070083063295509
miura_00029,miura,1,0,bending,0.3,245081.506953161,158336.2421261624,0.3539445546316843,0.13185239881003863,0.35397285633537445,0.5478547656693781,3676.22260429742,3676.22260429741,0.0232178214850407,0.0001874917862012,0.0232178214850407
miura_00029,miura,1,1,bending,0.6,70653.2974372765,70363.08213896405,0.004107597364016833,0.0014220348667854255,0.004155319496468857,0.0041245393108176025,1059.79946155915,1059.79946155915,0.0150618680896623,0.0001874910151942,0.0150618680896623
miura_00029,miura,1,2,bending,0.9,30605.8892284072,30931.55661463187,0.010640677151846967,0.0031243519736857926,0.010611732354881553,0.010528645237033347,459.088338426108,459.088338426108,0.0148420703214445,0.0001874946299911,0.0148420703214445
miura_00029,miura,1,3,axial,0.3,62616.8995026379,67307.2906552268,0.07490615456600982,0.020873935599569928,0.07415830489021635,0.06968622725604624,939.253492539568,939.253492539568,0.0139547065911593,0.000187369549715,0.0139547065911593
miura_00029,miura,1,4,axial,0.6,109724.449755241,129957.85585086963,0.18440198279200917,0.04882882694767638,0.18213810120104523,0.1556920584996958,1645.86674632862,1645.86674632861,0.0126646191225046,0.0001871416100239,0.0126646191225046
miura_00029,miura,1,5,axial,0.9,860998.757124183,1443241.9205244293,0.676241584070334,0.14254451659409678,0.6598757735498497,0.4034272807075041,10000.0,10000.0,0.0069288453015322,0.0001437627806836,0.0069288453015322
miura_00030,miura,1,0,bending,0.3,306580.467829378,253800.7555157114,0.17215614773945806,0.05558739794346239,0.17208436735936328,0.2079572702863733,4598.70701744067,4598.70701744067,0.0181193590542956,0.000187516257681,0.0181193590542956
miura_00030,miura,1,1,bending,0.6,86588.9087717002,85597.25957823033,0.011452381229153123,0.0034603919025031305,0.011433323203613455,0.01158505772680224,1298.8336315755,1298.8336315755,0.015173775865902,0.0001875036147776,0.015173775865902
miura_00030,miura,1,2,bending,0.9,22661.1376481363,22772.35771395151,0.004907964796037392,0.0014878898224985402,0.004909875792800555,0.004883994323831834,339.917064722044,339.917064722044,0.0149267400851425,0.0001875003565619,0.0149267400851425
miura_00030,miura,1,3,axial,0.3,93691.3662844656,100787.3543646772,0.07573790800175509,0.020845795227550246,0.07471813401130656,0.07040553971221716,1405.37049426698,1405.37049426698,0.0139439169043167,0.0001873222544527,0.0139439169043167
miura_00030,miura,1,4,axial,0.6,148847.646938357,168011.57675406197,0.12874862458283545,0.034893861628213334,0.12712074629455405,0.11406315080155127,2232.71470407535,2232.71470407535,0.0132890527379767,0.0001872295879947,0.0132890527379767
miura_00030,miura,1,5,axial,0.9,615399.916061835,836850.1466448347,0.3598476775884845,0.08713252870803695,0.3532034324463973,0.2646235188831063,9230.99874092752,9230.99874092753,0.0110306472167534,0.0001865838709477,0.0110306472167534
miura_00031,miura,1,0,bending,0.3,18872.1696238968,17229.112795312285,0.08706242373447097,0.027897106854720966,0.08705038450042968,0.09536514434054656,283.082544358452,283.082544358452,0.0164304771651082,0.0001875024726295,0.0164304771651082
miura_00031,miura,1,1,bending,0.6,6032.4710603637,6086.910954495707,0.009024476634410025,0.002722062397870528,0.009026444930118727,0.008943763846553208,90.4870659054555,90.4870659054555,0.0148658435423017,0.0001875003657547,0.0148658435423017
miura_00031,miura,1,2,bending,0.9,3577.03368910347,3603.486279817305,0.007395119256051772,0.0022304022864193976,0.007440402776677013,0.007340832921160978,53.6555053365521,53.655505336552,0.0148898875061826,0.0001875084283316,0.0148898875061826
miura_00031,miura,1,3,axial,0.3,15584.0017808741,16899.787433309884,0.08443182123160557,0.023457784091994643,0.0844690990040291,0.077858118489842,233.760026713112,233.760026713111,0.0138321282226524,0.0001875064453866,0.0138321282226524
miura_00031,miura,1,4,axial,0.6,25343.9334181132,29258.44279533818,0.15445547905469542,0.04147250778773625,0.15357564646769317,0.1337907627075999,380.159001271698,380.159001271698,0.012993138559386,0.0001873571026661,0.012993138559386
miura_00031,miura,1,5,axial,0.9,127555.796566173,199273.35767491083,0.5622446257981888,0.12470578938091777,0.5511507035212422,0.3598953816281649,1913.33694849259,1913.33694849259,0.0096015692755775,0.000186168511709,0.0096015692755775
miura_00032,miura,1,0,bending,0.3,436074.176014346,149725.1030319613,0.6566522136201075,0.3226420652355444,0.6566855035802615,1.9124987539414735,6541.11264021519,6541.11264021519,0.0436874813091221,0.0001874818205686,0.0436874813091221
miura_00032,miura,1,1,bending,0.6,113333.331204399,108526.59085210708,0.04241241566986912,0.013345926108516848,0.042488651908406005,0.044290899719150324,1699.99996806599,1699.99996806599,0.0156643634957873,0.0001874850725981,0.0156643634957873
miura_00032,miura,1,2,bending,0.9,34894.0476762811,35350.154677201084,0.013071197848738465,0.003797672565810323,0.01300958197346569,0.01290254611570753,523.410715144217,523.410715144217,0.0148064618082644,0.0001874885960862,0.0148064618082644
miura_00032,miura,1,3,axial,0.3,43121.7139631003,46224.43801018553,0.07195270692951258,0.020139845914880036,0.07137363282780473,0.0671230236785474,646.825709446505,646.825709446504,0.0139931546448218,0.0001873987115818,0.0139931546448218
miura_00032,miura,1,4,axial,0.6,80937.6170674948,96968.6224169349,0.1980661888781785,0.052231887692791676,0.1957902031509391,0.16532157464825867,1214.06425601242,1214.06425601242,0.0125201763802761,0.0001871438032157,0.0125201763802761
miura_00032,miura,1,5,axial,0.9,756912.511785386,1305361.3893859538,0.7245868829766078,0.14928190717970982,0.7060592308476832,0.420150988117214,10000.0,10000.0,0.0076607137926027,0.0001633703935094,0.0076607137926027
miura_00033,miura,1,0,bending,0.3,44674.0003623712,40468.61203781033,0.09413502910975162,0.030271089878610328,0.09408846008784555,0.10391728583702652,670.110005435568,670.110005435568,0.0165587592875554,0.0001875096390653,0.0165587592875554
miura_00033,miura,1,1,bending,0.6,14517.6014356342,14643.545859574246,0.008675291472798555,0.002617721667738844,0.008675094140407236,0.008600678083560033,217.764021534513,217.764021534513,0.0148709898287466,0.0001874999633184,0.0148709898287466
miura_00033,miura,1,2,bending,0.9,9328.43732282531,9397.49377465644,0.007402788853193925,0.0022224673599634944,0.007409145443363352,0.007348390271602455,139.92655984238,139.92655984238,0.014889774145926,0.0001875011831024,0.014889774145926
miura_00033,miura,1,3,axial,0.3,35601.9579234465,38598.49306705739,0.08416770645182557,0.02319602673068491,0.0834195457257958,0.07763347492361916,534.029368851697,534.029368851697,0.0138354978761457,0.0001873706102983,0.0138354978761457
miura_00033,miura,1,4,axial,0.6,58335.1812788473,67620.20957805334,0.15916687144285685,0.042456327122039304,0.15740165522191085,0.13731143924492611,875.027719182709,875.02771918271,0.0129403284113261,0.0001872144690298,0.0129403284113261
miura_00033,miura,1,5,axial,0.9,310837.687479786,503188.12758326175,0.618813122897089,0.13392893139281709,0.6050799919132426,0.38226347077644,4662.56531219679,4662.56531219679,0.0092660479383534,0.0001859093518745,0.0092660479383534
miura_00034,miura,1,0,bending,0.3,3964.64264839284,4226.23214983218,0.06598060017978705,0.019558857481595988,0.06650875505827103,0.06189662379283337,59.4696397258926,59.4696397258926,0.0140715506431075,0.0001875928994765,0.0140715506431075
miura_00034,miura,1,1,bending,0.6,1661.78889059403,1694.7732728750502,0.01984871993531596,0.006058570653809987,0.02023984201890383,0.01946241589299145,24.9268333589104,24.9268333589104,0.0147080637616051,0.0001875719081068,0.0147080637616051
miura_00034,miura,1,2,bending,0.9,2721.67709964363,2744.9984733922342,0.008568751139383157,0.002619126547744372,0.008378598191034481,0.008495951445752175,40.8251564946544,40.8251564946544,0.0148725607283137,0.0001874646492341,0.0148725607283137
miura_00034,miura,1,3,axial,0.3,44161.3056604628,48823.2612928442,0.10556652623056859,0.02831879460344399,0.10422265127172547,0.09548636262577327,662.419584906942,662.419584906942,0.0135677045606134,0.0001872720837699,0.0135677045606134
miura_00034,miura,1,4,axial,0.6,72183.8647770627,84771.40571696934,0.17438164302760478,0.04541187446745482,0.17175666675058499,0.14848805246822633,1082.75797165594,1082.75797165594,0.0127726792129766,0.0001870809002509,0.0127726792129766
miura_00034,miura,1,5,axial,0.9,362090.210003843,580163.9015480863,0.602263429165701,0.12936746234495966,0.5864710061377567,0.37588290302506605,5431.35315005764,5431.35315005764,0.009361756454624,0.0001856519397723,0.009361756454624
miura_00035,miura,1,0,bending,0.3,40025.9422566473,30920.23768175026,0.22749507098448915,0.07833518154708566,0.22754132293891083,0.2944901222499789,600.38913384971,600.38913384971,0.0194173518337497,0.0001874887738691,0.0194173518337497
miura_00035,miura,1,1,bending,0.6,11653.7980415133,11700.082548532955,0.003971624259728824,0.0011469574578274653,0.003991418290658855,0.003955912860243758,174.806970622699,174.8069706227,0.0149406613070963,0.0001875036966989,0.0149406613070963
miura_00035,miura,1,2,bending,0.9,5162.03003707197,5216.353407171931,0.010523644711446753,0.0031374738742177923,0.010646697464822275,0.01041405093935409,77.4304505560796,77.4304505560795,0.0148437892359097,0.0001875228321142,0.0148437892359097
miura_00035,miura,1,3,axial,0.3,15729.765865366,16845.460070908044,0.07092885012348428,0.019961772957743734,0.0709460193050735,0.0662311507578732,235.94648798049,235.94648798049,0.0140065327386319,0.0001875030060088,0.0140065327386319
miura_00035,miura,1,4,axial,0.6,26450.6261115696,30844.89650005325,0.16613105375836765,0.04460206338016545,0.16518864648407816,0.1424634505898266,396.759391673544,396.759391673544,0.0128630482411526,0.0001873484721221,0.0128630482411526
miura_00035,miura,1,5,axial,0.9,170530.837052222,296720.71061215946,0.7399827253606578,0.15223994697432602,0.7225876905901927,0.4252816505447068,2557.96255578333,2557.96255578333,0.0086207752418294,0.0001856255164365,0.0086207752418294
miura_00036,miura,1,0,bending,0.3,30811.7245945715,27062.326981145008,0.12168736618160841,0.0398457529825173,0.12173159549785573,0.1385467560139521,462.175868918573,462.175868918572,0.0170782013402093,0.0001874905580354,0.0170782013402093
miura_00036,miura,1,1,bending,0.6,9328.56602005074,9420.42534171066,0.009847099914657681,0.002917731018838338,0.009879314355450974,0.009751080055079487,139.928490300761,139.928490300761,0.0148537337991738,0.0001875059813091,0.0148537337991738
miura_00036,miura,1,2,bending,0.9,4771.86183646127,4815.413372638071,0.00912673871737624,0.002732318783874899,0.009207219391194732,0.00904419471530063,71.5779275469191,71.5779275469191,0.0148643370792705,0.0001875149536483,0.0148643370792705
miura_00036,miura,1,3,axial,0.3,19873.1276478085,21249.71118415188,0.0692685902661721,0.019416709739066482,0.06907290798767307,0.0647812821743218,298.096914717128,298.096914717127,0.0140282807673852,0.0001874656864257,0.0140282807673852
miura_00036,miura,1,4,axial,0.6,32443.3562523103,37522.37092907812,0.1565502236349589,0.04212955181517546,0.15541448096067834,0.1353596414887476,486.650343784655,486.650343784654,0.0129696053776688,0.0001873158733213,0.0129696053776688
miura_00036,miura,1,5,axial,0.9,185223.53651269,314470.52402754605,0.6977892224080339,0.1463764627204631,0.682031147014599,0.4109987348243,2778.35304769035,2778.35304769035,0.0088350189776355,0.0001857597138106,0.0088350189776355
miura_00037,miura,1,0,bending,0.3,40950.8132219546,40777.14908262988,0.004240798305602735,0.0016685917822251998,0.00430928083959492,0.004258859268773562,614.262198329319,614.262198329319,0.0150638828890316,0.0001874871048391,0.0150638828890316
miura_00037,miura,1,1,bending,0.6,11874.9649907092,12066.792575777996,0.016153949524809395,0.004806809016399533,0.016169606659525382,0.015897147801633333,178.124474860638,178.124474860638,0.0147615427829755,0.0001875028890433,0.0147615427829755
miura_00037,miura,1,2,bending,0.9,5087.02255392306,5140.8396348145725,0.010579288831737085,0.0031589231706989494,0.010681724092876488,0.01046853913260682,76.3053383088459,76.3053383088459,0.0148429719130109,0.0001875190055463,0.0148429719130109
miura_00037,miura,1,3,axial,0.3,67422.8329342612,72519.79158589302,0.07559692213766031,0.02077917862770887,0.0746275596639061,0.07028369139195523,1011.34249401392,1011.34249401392,0.0139457446291207,0.0001873310189811,0.0139457446291207
miura_00037,miura,1,4,axial,0.6,103179.33903719,116411.09026107033,0.12824031775500203,0.03462076643185562,0.12660657713840973,0.11366400910949324,1547.69008555785,1547.69008555785,0.0132950398633576,0.0001872284919172,0.0132950398633576
miura_00037,miura,1,5,axial,0.9,386346.012875701,527404.9636824501,0.36511040907812337,0.08813816619608907,0.35832818643871045,0.26745851958208056,5795.19019313552,5795.19019313552,0.0109881222062688,0.0001865684513601,0.0109881222062688
miura_00038,miura,1,0,bending,0.3,10684.5557248204,9689.744657284835,0.09310738725659908,0.030238797809153426,0.09306755244501963,0.10266638623832657,160.268335872306,160.268335872306,0.0165399957935749,0.0001875082358452,0.0165399957935749
miura_00038,miura,1,1,bending,0.6,3644.48356354118,3682.988916495141,0.010565379780872719,0.00317577331183709,0.0106731067801209,0.010454919584879999,54.6672534531177,54.6672534531177,0.0148431762062268,0.0001875199876354,0.0148431762062268
miura_00038,miura,1,2,bending,0.9,3111.39118127595,3124.5479151279615,0.0042285695000960355,0.0013167860042646098,0.004076021705066379,0.004210763991907732,46.6708677191393,46.6708677191393,0.0149368385401214,0.0001874715177277,0.0149368385401214
miura_00038,miura,1,3,axial,0.3,8567.17843022968,9161.459088381138,0.06936713913352281,0.019762548047794898,0.07021931827778682,0.06486746842597846,128.507676453445,128.507676453445,0.0140269879736103,0.0001876494188326,0.0140269879736103
miura_00038,miura,1,4,axial,0.6,14289.7238950572,16699.828230733445,0.16865996525726423,0.045541236947056994,0.16895064596004405,0.14431910929723343,214.345858425858,214.345858425858,0.0128352133605415,0.0001875466368605,0.0128352133605415
miura_00038,miura,1,5,axial,0.9,98895.0662423629,193513.22063834665,0.9567530311785456,0.18273140403156138,0.9340481594390251,0.4889493032251988,1483.42599363544,1483.42599363544,0.007665760451622,0.000185324373652,0.007665760451622
miura_00039,miura,1,0,bending,0.3,48855.3769507129,45076.57169784765,0.07734676280724335,0.024576255279455974,0.07731057230138472,0.08383080413024586,732.830654260694,732.830654260694,0.0162574620619537,0.0001875073545722,0.0162574620619537
miura_00039,miura,1,1,bending,0.6,15282.9667750001,15414.597530797302,0.008612905971406227,0.0025967176225920583,0.008612845981799788,0.008539357290011138,229.244501625001,229.244501625002,0.0148719096406498,0.000187499988848,0.0148719096406498
miura_00039,miura,1,2,bending,0.9,7516.17901233739,7567.8653434823755,0.006876676441599504,0.0020672917216998975,0.006885439157749751,0.0068297107307145905,112.742685185061,112.742685185061,0.0148975543390393,0.000187501631788,0.0148975543390393
miura_00039,miura,1,3,axial,0.3,40024.9422443962,42999.430878418214,0.07431587573217453,0.020513637210053004,0.07358304555280326,0.0691750698383064,600.374133665943,600.374133665943,0.0139623739524254,0.0001873720993874,0.0139623739524254
miura_00039,miura,1,4,axial,0.6,62397.5147399508,70829.9538991843,0.13514062530177223,0.03652492626627057,0.13367678144256967,0.11905187981959997,935.962721099262,935.962721099262,0.013214221802706,0.000187258205532,0.013214221802706
miura_00039,miura,1,5,axial,0.9,263647.962986762,386988.94441427005,0.4678245188403034,0.10823371832922617,0.45886176815974977,0.3187196513176667,3954.71944480143,3954.71944480143,0.010219205230235,0.0001863550976421,0.010219205230235
miura_00040,miura,1,0,bending,0.3,219426.346521124,111369.39510055336,0.4924520374774963,0.1845018726900522,0.49242932808387185,0.9702571458074998,3291.39519781686,3291.39519781686,0.0295538571871125,0.0001875083893772,0.0295538571871125
miura_00040,miura,1,1,bending,0.6,93577.6677382316,83784.35265628855,0.10465440439633804,0.03297219631168569,0.10454309664255834,0.11688716056706323,1403.66501607347,1403.66501607347,0.0167533074085059,0.0001875233096627,0.0167533074085059
miura_00040,miura,1,2,bending,0.9,29364.9271594788,29341.96132818327,0.0007820837140444158,0.00023275422616383636,0.000776249092510839,0.0007826958477200151,440.473907392182,440.473907392182,0.0150117404377158,0.0001875010948478,0.0150117404377158
miura_00040,miura,1,3,axial,0.3,9979.69530098977,10971.50898260173,0.09938316268168969,0.027799610662711808,0.10028246708324895,0.09039902197452954,149.695429514847,149.695429514847,0.0136440146703821,0.0001876533765306,0.0136440146703821
miura_00040,miura,1,4,axial,0.6,22995.2417233804,27397.164658280046,0.19142755652896626,0.05087735727456228,0.19055917595895644,0.16067074786037328,344.928625850706,344.928625850706,0.0125899387820944,0.0001873633392723,0.0125899387820944
miura_00040,miura,1,5,axial,0.9,216352.269637373,326724.35421726824,0.5101498808627676,0.11530766636452434,0.49978516748429547,0.33781407218422105,3245.2840445606,3245.2840445606,0.0099327889172367,0.0001862131186228,0.0099327889172367
